"Account.Length","VMail.Message","Day.Mins","Eve.Mins","Night.Mins","Intl.Mins","CustServ.Calls","Churn","Int.l.Plan","VMail.Plan","Area.Code","Phone"
127,0,242.2,226.1,252,13.9,2,1,1,0,510,"400-2181"
136,0,259.4,172.7,293.7,10.7,1,1,0,0,510,"366-1613"
99,0,222.4,185.8,237.7,12,2,0,0,0,415,"347-8205"
95,0,69.4,190.8,219.9,8.9,0,0,0,0,415,"328-2982"
118,21,156.5,209.2,158.7,11.1,4,1,1,1,408,"384-8723"
113,0,61.2,92.3,197.4,13.7,5,1,0,0,415,"341-7686"
128,0,245.2,101.5,152.3,10.7,0,0,1,0,408,"353-6038"
117,0,102.3,135.2,199.7,15.7,3,0,0,0,408,"416-8827"
48,36,230.9,167.6,270,7.6,3,0,0,1,415,"418-8450"
81,0,227.4,211.5,258.2,11.9,0,0,1,0,510,"385-7861"
57,0,192.8,158,235.5,12.7,1,0,0,0,510,"393-3507"
140,0,162.6,206.2,141.6,8.2,1,0,0,0,408,"372-5262"
107,38,219.4,180.5,104.1,11,2,0,0,1,510,"411-3095"
56,0,137.2,165.9,182.3,14.3,1,0,0,0,415,"331-5919"
159,0,87.7,278.2,170.6,10.5,1,0,0,0,415,"402-1556"
102,0,271.1,172,169.2,10.3,1,0,0,0,415,"349-7362"
107,0,103.4,189.3,227.2,14.4,1,0,0,0,408,"339-2734"
106,0,52.2,220.1,112.3,11.4,2,0,0,0,408,"330-4914"
225,0,165.4,273.7,210,8.7,0,1,0,0,415,"371-2500"
75,0,147.5,191.7,135,16.4,2,0,0,0,408,"335-3681"
86,0,217.8,214.7,228.7,11.3,0,0,0,0,415,"405-1132"
169,0,235.7,136.9,220.9,13.3,1,0,0,0,415,"399-9239"
122,22,204.5,139.6,205,8.6,2,0,0,1,510,"350-7227"
106,0,178.4,247,259.9,9.6,0,0,0,0,408,"384-6654"
52,32,130.1,247.2,289.4,13.5,2,0,0,1,415,"376-4271"
79,34,103.7,236.3,256.6,14.8,2,0,0,1,415,"391-8124"
135,0,239.9,177.1,217.2,5.9,2,0,0,0,415,"393-2524"
70,0,148.4,267.1,151.5,8.9,0,0,0,0,408,"384-4385"
80,0,148.6,210.8,203.7,10,2,0,0,0,408,"377-8266"
37,0,191.1,129.2,207.5,12.9,0,0,0,0,415,"345-1243"
161,39,218.5,112.7,205.1,7.3,1,0,0,1,415,"394-8086"
137,0,97.5,195.8,288.8,0,1,0,0,0,510,"348-9145"
123,0,128.7,117.6,198.4,10.8,0,0,0,0,415,"376-5201"
80,38,236.6,197.5,209.5,9.5,2,0,0,1,415,"356-2093"
94,0,85.9,226.7,279.6,15.6,0,0,0,0,415,"353-2080"
105,27,141.2,167.7,274.4,11.4,1,0,0,1,415,"397-7500"
73,31,194.4,176,230.1,11.5,0,0,0,1,415,"414-5786"
112,0,167.6,154.5,281.4,17.3,2,0,0,0,415,"388-4282"
179,0,234.5,164.2,191.4,6.1,1,0,0,0,408,"415-5132"
57,0,154.2,196.7,253.5,10.1,1,0,0,0,510,"352-4541"
127,14,143.2,169.9,221.6,11.6,1,0,0,1,415,"373-5928"
122,40,216.4,249.7,185.9,12.7,1,0,1,1,415,"406-7737"
33,35,161.9,151.2,191,8.5,1,0,0,1,510,"332-7607"
94,0,118.7,205.1,172.2,10.4,3,0,0,0,408,"359-7788"
100,0,179.1,196.6,186.7,10.2,1,0,0,0,408,"384-1549"
106,0,147.9,209.3,162.1,8.8,2,0,0,0,415,"352-8508"
148,38,209.2,116.6,109.6,16.5,2,0,0,1,415,"404-1002"
120,29,244.3,322.3,166.8,10.6,0,0,0,1,415,"414-2905"
91,34,175.3,262.3,143.9,5.6,1,0,0,1,415,"380-9849"
86,0,150.5,120.3,271.2,9,1,0,0,0,510,"387-6498"
78,25,197.4,295.7,211.7,13.2,0,0,0,1,415,"360-6024"
94,0,163.5,143.7,253.4,12.6,1,0,0,0,510,"352-5815"
85,0,236.9,197.7,309.1,11.4,2,1,0,0,415,"366-2273"
89,0,82.3,167.2,194.7,7.2,1,0,0,0,415,"414-9119"
128,0,216,153.7,227,12.7,1,0,0,0,415,"409-8796"
115,0,180,198.8,217.1,12.4,1,0,1,0,415,"337-2442"
76,0,143.7,173.1,239.1,5.8,1,0,0,0,415,"404-1931"
75,39,198.2,280.4,129.6,11.3,1,0,0,1,415,"367-9765"
90,29,185.6,219.7,152.1,11.1,2,0,0,1,415,"378-7299"
30,0,137.6,162,187.7,5.8,3,0,0,0,408,"410-5192"
105,0,273.9,278.6,255.3,10.9,1,1,1,0,415,"405-1108"
102,31,125.3,141.2,168.2,6.3,3,0,0,1,415,"392-1734"
83,0,178.8,167.9,178.9,8.6,3,0,0,0,415,"395-6030"
63,49,214.9,198.2,170.8,8.2,0,0,0,1,510,"330-5168"
155,0,163,203.9,159,15.1,2,0,0,0,408,"334-3142"
82,29,163.8,134.9,79.3,8.8,2,0,0,1,415,"362-9983"
87,0,189.5,204.9,221.7,13.4,1,0,0,0,510,"414-2606"
115,26,155.2,230.9,261.6,4.5,0,0,0,1,415,"402-4501"
99,0,242.3,350.9,163.1,11.3,0,1,1,0,510,"387-2604"
121,44,254.1,180.2,196.2,8.7,3,0,1,1,415,"400-3343"
54,33,112,208,150.3,11.3,2,0,0,1,510,"353-2450"
105,0,115.5,267.3,114.2,13.3,3,0,0,0,408,"406-2032"
73,0,137.1,210.8,191.4,11.1,1,0,0,0,415,"409-4462"
95,0,198.4,235.9,325.6,10.1,0,0,0,0,415,"392-5941"
21,19,132.7,204.6,154.7,12.9,3,0,0,1,415,"334-9182"
163,25,219.6,210.4,242.7,13.8,2,0,0,1,408,"346-3445"
57,0,169.6,234.7,285.4,11.2,0,0,0,0,415,"368-9507"
104,0,160.4,293.9,306.6,12.6,4,0,1,0,408,"382-3966"
83,20,95,167.9,200.6,11.2,0,0,0,1,415,"334-5844"
141,0,160.1,256.7,270,7,2,0,0,0,415,"362-9411"
95,0,194.6,232.8,173.4,3.8,3,0,0,0,415,"390-3565"
184,0,236.4,287.3,192,13.8,1,1,0,0,415,"417-4810"
74,0,157.1,213.1,280.4,7.6,2,0,0,0,408,"384-3389"
67,0,179.8,173.2,272.8,10.9,0,0,0,0,415,"414-9717"
104,0,148.2,161.8,259.3,11,0,0,1,0,415,"357-1700"
71,39,183.2,209.4,172.4,11.9,1,0,0,1,415,"376-7207"
149,0,119.2,168.3,204.7,12.2,4,1,0,0,415,"368-7706"
154,35,224,192,163.1,9.6,0,0,0,1,408,"346-4216"
138,21,19.5,140.9,179.7,7.9,0,0,0,1,510,"370-9533"
117,0,184.8,248.6,133.1,9.6,1,0,0,0,415,"372-1493"
130,0,176.3,201,161.9,11.3,1,0,0,0,408,"387-6031"
73,0,241.7,168.5,169.8,11.1,2,0,0,0,415,"366-6248"
100,38,224.7,294,290,9.8,0,0,0,1,510,"369-3756"
149,0,207.3,198.4,114.1,8.6,1,0,0,0,510,"363-1719"
29,0,196.8,168,132.6,12.7,2,0,0,0,408,"402-6666"
131,0,110.9,115.6,190.5,15.8,1,0,0,0,510,"408-9779"
153,0,122.5,273.3,197.8,8,2,0,0,0,510,"407-2441"
84,0,226.9,201.6,130.2,13.2,2,0,0,0,510,"384-5027"
133,0,187,141.4,238.2,10,2,0,0,0,510,"380-3161"
112,0,170.5,193.2,188,11.2,0,0,0,0,415,"360-8135"
87,0,204.8,161,285.7,9.5,0,0,0,0,415,"399-5426"
72,0,165.9,235.9,210.1,12,2,0,0,0,415,"385-2564"
66,0,154,198.9,151.9,9.5,4,1,0,0,510,"337-8618"
65,29,158.1,322.2,210,8.9,1,0,0,1,510,"354-8491"
74,0,225.2,215.1,241.8,9.1,2,0,0,0,415,"394-6278"
116,0,159.4,179.5,167.8,9.7,6,1,0,0,408,"405-2276"
68,0,172.7,139.1,174.3,11.7,2,0,0,0,510,"376-1000"
68,0,222.8,175.8,202,11,3,0,0,0,415,"397-1659"
54,0,214.1,240.5,188.9,10.1,1,0,1,0,415,"379-3953"
99,0,54.8,173,195.1,7.5,1,0,0,0,408,"418-6512"
107,0,134,174.5,311.1,7.3,3,0,0,0,408,"392-5296"
124,0,184.8,175.1,158.2,10.5,1,0,0,0,510,"355-3814"
95,36,283.1,286.2,261.7,11.3,3,0,0,1,415,"375-2098"
173,0,291.8,214.3,151.2,9.9,0,1,0,0,510,"372-7990"
110,0,222.7,105.8,214.8,13.5,1,0,0,0,408,"356-4558"
102,0,174.5,236.8,270.4,8.5,0,0,0,0,510,"398-5788"
130,0,68.4,193.3,171.5,10.4,0,0,0,0,408,"390-4003"
91,31,273,215.5,104.7,9.6,1,0,0,1,408,"332-8103"
64,0,225.3,108.2,139.6,17.3,1,1,1,0,415,"406-9926"
176,23,283.2,162.6,177.7,7.2,1,0,0,1,415,"418-2402"
93,0,131.4,219.7,155.7,11.1,1,1,1,0,510,"384-3299"
84,12,89.7,138.6,165.8,10.7,1,0,0,1,510,"378-9090"
138,0,127.1,247.7,207.7,5,3,0,0,0,510,"350-6473"
101,28,105.9,231.7,281.3,10.7,1,0,0,1,415,"379-4583"
136,0,142.3,158,177.5,6,2,0,0,0,408,"411-5078"
111,0,191.3,138.5,246,6.4,2,0,0,0,510,"347-4982"
132,36,201.9,156.3,131.3,13.7,0,0,0,1,408,"341-9274"
128,0,247.3,182.7,143.2,14.7,3,0,0,0,415,"353-7461"
92,38,242.2,159.7,210,8.9,1,0,0,1,408,"371-7366"
197,0,127.3,222.3,173.9,13.7,5,1,1,0,415,"395-7923"
191,0,162,241.2,210.4,10.9,1,0,0,0,408,"351-8398"
99,33,179.1,238.3,165.7,10.6,2,0,0,1,415,"329-2204"
106,31,197.4,123.4,115.6,12.3,3,0,0,1,415,"407-7507"
88,0,148.2,308.7,235.4,6.4,2,0,0,0,415,"405-8075"
78,0,193.1,172.1,129.6,10.2,0,0,0,0,415,"390-9698"
98,0,171.7,174.8,189.6,7.8,1,0,0,0,408,"403-4917"
17,35,198.5,270.6,209.9,8.1,1,0,0,1,408,"391-6709"
56,24,121.7,184,266.6,12.7,1,0,0,1,415,"389-5988"
84,0,130.2,278,305.4,14,2,0,0,0,415,"372-1534"
95,0,203.4,168.6,173,13.7,2,0,0,0,510,"395-6369"
16,0,174.7,280.8,171.7,10.5,5,0,0,0,415,"400-3197"
76,0,241,231.8,220.2,9.9,1,1,1,0,510,"377-4169"
93,0,141.7,221,227.1,10.2,0,0,0,0,415,"384-5343"
83,0,134.8,167.2,161.5,7.7,2,0,0,0,408,"338-4472"
123,0,163.1,249.4,168.2,9,1,0,0,0,415,"332-2126"
64,0,145.5,228.4,273.4,8.9,1,0,0,0,408,"349-2157"
82,0,329.8,208.3,267.1,10.6,0,1,0,0,510,"393-4823"
107,0,194.5,186.3,178.3,12.7,2,0,0,0,510,"385-2683"
110,0,131.9,272.7,192.8,7.1,1,0,0,0,510,"345-8350"
96,29,150,159.4,228.1,8.5,1,0,0,1,408,"334-4506"
47,30,196.6,241.4,226,12.9,2,0,0,1,415,"332-3544"
115,0,99.7,145.1,149.4,14.1,2,0,0,0,510,"380-5102"
69,0,143.6,141.8,194,10.8,3,0,0,0,415,"395-6149"
163,40,231.9,211.8,268.5,12.3,2,0,0,1,408,"398-8122"
90,0,37.8,155.3,175,14.2,3,0,0,0,415,"334-4438"
98,0,72.8,186.4,175.3,10.5,3,0,0,0,415,"384-7459"
90,39,94.8,219.1,197.4,11.4,1,0,0,1,408,"368-3931"
174,15,221.8,210.6,221.8,12.4,1,0,0,1,415,"353-1352"
95,0,269,233.7,179.3,7.3,2,1,0,0,415,"348-5725"
79,0,268.3,185.5,264.6,6.3,1,1,0,0,415,"365-2008"
123,27,198.7,249,173.2,12.5,1,0,0,1,415,"393-3635"
99,0,115.5,218.1,254.9,11.5,7,1,0,0,415,"380-8727"
114,0,202.1,195.7,291.8,13.3,2,0,0,0,415,"381-2376"
141,0,215.6,200.6,153.8,12.4,1,0,0,0,510,"365-8114"
132,0,169.9,209.4,206.1,11.5,1,0,0,0,408,"415-5008"
133,0,201.7,169.4,286.3,6,0,0,0,0,510,"392-8318"
133,0,221.1,160.2,161.8,8.4,4,0,0,0,408,"401-4007"
93,32,218.7,115,192.7,9.4,2,0,0,1,510,"338-7709"
34,0,293.7,272.5,178.2,11,2,1,0,0,415,"374-1981"
140,0,120.3,240.4,216.4,7.7,4,1,0,0,415,"333-5101"
96,26,175.8,206.6,178,11.1,2,0,0,1,415,"345-3734"
144,0,278.5,240.7,120,11.6,1,1,0,0,510,"384-5004"
24,29,236.3,190.8,129,7.2,3,0,0,1,408,"341-9396"
54,0,273.8,119.6,267.6,11.7,1,0,0,0,415,"408-6302"
50,0,131.1,160.5,206.9,5.6,5,1,0,0,408,"348-7193"
92,23,167.4,258.6,116.4,11.2,4,0,0,1,415,"417-4063"
96,0,197.7,250.5,181.2,10.5,3,0,0,0,408,"375-6911"
146,0,169.5,230.9,269.8,9,2,0,0,0,415,"358-3604"
138,17,225.2,173.4,145.8,11.7,0,0,1,1,415,"339-7485"
102,0,174.5,213.7,164.7,10.3,4,0,0,0,408,"368-3078"
76,0,129.7,177.5,228.9,7.5,5,1,0,0,510,"418-7055"
99,0,200,107.9,233.7,11.4,3,0,0,0,415,"386-9981"
83,36,95.9,261.6,228.6,13.3,0,0,0,1,510,"366-2541"
36,25,152.8,242.8,147.4,9.1,1,0,0,1,510,"335-3110"
70,0,129.9,208.7,231.4,14.3,1,0,0,0,510,"400-7809"
109,0,268.4,150.6,297.9,9.7,2,1,1,0,415,"404-3106"
100,0,188.5,148.3,179.8,15.2,2,0,0,0,415,"333-2337"
104,0,170.6,162.1,210.7,6.1,1,0,0,0,408,"353-6482"
106,0,191.4,200.7,230.1,8.2,1,0,0,0,415,"397-8162"
84,0,75.3,179.9,193.8,12.3,1,0,0,0,510,"380-6722"
80,0,149.8,276.3,241.4,10.9,2,0,0,0,510,"329-2918"
100,0,115.9,111.3,170.2,7.1,1,0,0,0,510,"348-8022"
99,0,128.8,203.9,282.6,14.1,2,0,0,0,408,"388-4459"
50,0,131.7,216.5,196.1,11,1,0,0,0,510,"358-3114"
105,0,101.4,159.1,259.2,12.2,1,0,0,0,415,"343-9654"
113,23,149,235.8,201.8,9.5,4,0,0,1,415,"401-9909"
111,36,96.8,170.6,166,13.4,2,0,0,1,415,"404-9978"
161,0,107.5,256.4,247.2,12.6,2,0,0,0,408,"397-8011"
70,0,232.8,303.4,255.6,12.9,0,1,0,0,415,"341-8719"
97,43,121.1,260.2,222.4,8.3,3,0,0,1,415,"408-1242"
130,0,124.3,270.7,239.5,3.5,0,0,0,0,510,"406-7726"
92,0,157.7,298.6,216.9,13.8,1,0,0,0,415,"351-2773"
119,0,124.3,207.1,157.4,14.8,0,0,0,0,408,"368-6174"
115,0,286.4,205.7,191.4,6.9,1,1,0,0,415,"334-5029"
134,0,141.7,205.6,218.5,8.8,0,0,0,0,415,"413-1789"
127,25,173,245.8,300,4.8,0,0,0,1,408,"414-1246"
80,0,268.7,301,167,5.8,2,1,0,0,415,"330-4978"
153,31,218.5,134.2,118.9,9.4,0,0,0,1,415,"386-1631"
85,0,255.3,194.6,276.6,3.7,3,0,0,0,415,"363-1208"
79,0,41.9,211,237.9,11.4,1,0,0,0,415,"334-5263"
35,0,260.8,258.1,131.3,5.8,1,0,0,0,415,"361-4137"
120,26,239.4,259.4,238,7.7,0,0,0,1,408,"374-8187"
68,0,226.7,168.4,188.7,10.2,0,0,0,0,510,"370-1525"
60,0,179.3,208.9,248.2,13.5,1,1,0,0,408,"355-3801"
120,0,158,197,154.9,10,1,0,0,0,510,"392-5605"
71,23,175.7,258.9,268.4,14.1,1,0,0,1,510,"363-1366"
124,0,157.4,167.8,188.8,8.8,3,0,0,0,415,"358-5274"
23,0,113.1,168.8,262.9,6.9,1,1,0,0,510,"376-9607"
225,0,182.7,246.5,218,8.8,1,0,0,0,415,"374-1213"
181,0,161.3,124.4,262,14.1,0,1,1,0,415,"421-8537"
63,0,142.5,208.3,228.9,7.5,2,0,0,0,415,"351-5576"
54,0,190.5,259.7,141.5,9.7,2,1,1,0,415,"407-7258"
80,15,159.3,170.6,141.2,11.9,1,0,1,1,408,"405-4420"
118,39,153.8,123.3,117.8,9.2,1,0,1,1,408,"340-2855"
42,0,180.7,174.6,165.3,12,2,0,1,0,408,"342-8002"
134,0,202.7,224.9,253.9,12.1,0,0,0,0,408,"355-6826"
66,35,190.8,261.3,209.5,8.9,0,0,0,1,415,"402-3886"
66,0,205.1,232.7,259.9,9.2,2,0,0,0,415,"336-5900"
127,28,235.6,236.8,241.2,7.7,1,0,0,1,415,"339-7684"
146,0,189.3,155.9,186,7.4,0,0,0,0,510,"390-2433"
93,42,166.9,273.2,171,11.5,1,0,0,1,408,"360-7246"
77,0,245.2,254.1,239.4,7.5,0,1,0,0,415,"335-6508"
111,0,132.6,221.1,127.9,12.7,4,1,0,0,415,"348-6720"
125,0,182.3,139.8,171.6,11.6,2,0,0,0,415,"406-6400"
115,14,192.3,88.7,229.4,10.5,2,0,0,1,510,"390-7370"
115,0,122,220.2,179.7,10.8,2,1,1,0,510,"390-5055"
114,0,193,250,133.3,9.6,2,0,0,0,408,"405-7542"
106,0,158.6,220,252.9,9.1,0,0,0,0,415,"364-4927"
118,39,91.5,219.9,229,12.7,2,0,0,1,415,"329-3458"
59,0,153.6,205.5,114.5,12.5,1,0,0,0,510,"331-3842"
87,40,221.6,157.1,222.4,11.5,1,0,1,1,415,"343-4147"
21,0,244.7,168,281.5,6.6,1,0,0,0,415,"335-2274"
142,24,239.8,285.9,256.7,9.5,0,0,0,1,408,"343-3227"
62,0,172.4,230.5,228.2,11,0,0,0,0,415,"336-6907"
149,0,242.5,245.4,219.6,10,3,1,0,0,415,"331-1391"
54,39,117.6,159.2,236.4,11.3,2,0,0,1,510,"360-1643"
112,0,174.5,259.3,170.5,11.3,1,0,0,0,510,"410-2518"
68,0,157.3,220.9,218.9,12,1,0,0,0,510,"344-4970"
201,21,192,239.1,116.1,15.1,1,0,0,1,415,"408-1486"
88,0,218.2,169.3,141.1,8,1,0,0,0,510,"396-1648"
85,29,144.6,140,165.4,10.9,1,0,0,1,415,"391-2022"
51,0,153.6,232.9,214.2,14.1,0,1,1,0,415,"420-6465"
45,29,135.8,222.5,235.6,7.9,2,0,0,1,510,"398-2628"
116,0,160.7,146.8,287.8,8.2,0,0,0,0,510,"409-5519"
146,31,202.5,241.4,169.6,7.8,1,0,0,1,408,"391-8554"
63,34,152.2,227.1,195.7,12.3,1,0,0,1,510,"395-1693"
133,0,227.4,73.2,114.3,4.7,0,0,0,0,510,"393-3194"
125,0,191.6,205.6,210.2,9.2,2,0,0,0,408,"328-3402"
72,0,138.9,211.6,179.5,10.8,1,0,0,0,510,"411-4781"
130,0,127,206.9,231.7,6.1,0,0,0,0,408,"401-2581"
97,0,168.6,259.2,279.8,7.3,1,0,0,0,415,"385-1214"
54,0,286.6,223.2,203.7,11.5,1,1,0,0,415,"348-6853"
160,29,164.6,262.8,123.8,15.2,1,0,0,1,415,"341-8412"
79,0,144,135.8,212.4,13,1,0,0,0,415,"330-8142"
92,47,141.6,207.9,203.6,10.2,0,0,0,1,415,"361-1404"
59,0,204.3,247.3,214.7,12,1,0,0,0,415,"375-9671"
132,0,163.2,167.6,87.5,6.2,1,0,0,0,510,"372-1824"
21,0,225,244.2,221.2,10.7,0,0,0,0,510,"408-3606"
93,0,176.1,199.7,263.9,8.5,2,0,0,0,415,"333-3595"
147,36,254.2,228.1,98,13.8,5,0,0,1,415,"379-7009"
101,0,174.9,262,210,8.5,1,0,0,0,510,"411-4940"
125,0,187.3,160.7,263.8,9.6,0,1,1,0,415,"409-7523"
63,0,211.8,230.9,217.1,10.7,3,0,0,0,415,"408-6725"
107,0,241.9,126.9,185.6,11.7,0,0,0,0,415,"350-2384"
110,0,196.1,199.7,135.9,12.9,3,0,0,0,408,"348-1706"
83,0,231.3,210.4,217.4,12.4,3,0,0,0,415,"415-6145"
117,0,161.6,196.3,294.8,13.8,1,0,0,0,408,"373-3731"
124,0,194,241,227.5,11.9,0,0,0,0,415,"341-3349"
115,0,109.7,223.8,240.3,15.4,3,0,0,0,510,"399-8859"
156,0,277,238.3,94.4,8.3,1,0,1,0,408,"377-4518"
89,0,192.1,163.6,169.7,6.1,0,0,0,0,408,"341-1594"
72,0,198.4,216.9,112.8,13.1,0,0,0,0,415,"418-8770"
101,42,209.2,159.7,181.6,9.5,0,0,0,1,415,"332-9118"
53,0,184.8,216.4,141.1,18.4,2,0,0,0,415,"386-1418"
116,0,167.8,142,190.7,7.3,2,0,0,0,408,"393-3535"
78,0,139.2,191.4,286.5,11.8,3,0,0,0,408,"328-9006"
117,17,221.3,167.6,262.7,4.4,0,0,0,1,415,"402-2482"
56,0,121.6,165.3,243.9,8.9,1,0,0,0,510,"408-4865"
123,39,270.4,245.1,108.9,15.4,1,0,0,1,408,"396-6247"
127,0,139.6,240.9,127.1,8.8,2,0,0,0,408,"396-9462"
116,23,253,138.9,277.8,11.8,2,0,0,1,415,"396-9279"
138,26,183.9,240.7,185.7,15,1,0,0,1,510,"363-8715"
120,0,203.3,259.9,115.9,7.8,3,0,0,0,415,"356-1358"
102,0,200.6,152.5,199.4,7.7,3,0,0,0,408,"360-7839"
95,0,167.6,176,250.9,13.4,2,0,0,0,415,"364-8774"
102,0,156.5,204.3,141.9,9.9,2,0,0,0,408,"348-5038"
89,25,215.1,197.4,162.1,10.6,1,0,0,1,415,"365-4728"
50,0,301.7,167.1,72.2,10.5,1,0,0,0,408,"351-9037"
93,42,152.3,267.5,266.9,11.3,7,0,0,1,415,"397-9184"
68,0,195.4,212.1,138.4,15.1,1,0,0,0,510,"398-4538"
70,0,208.7,275.5,182.5,8,2,0,0,0,408,"382-6827"
138,29,190.1,223.2,256.2,14.2,0,0,0,1,415,"408-1340"
141,37,185.4,178.5,218.3,8,4,0,0,1,415,"333-9511"
112,17,183.2,252.8,156.7,9.7,0,0,0,1,415,"358-7379"
117,0,54.2,303.2,171.8,8.6,1,1,1,0,510,"397-1766"
1,26,208,185,177.7,8.1,1,0,0,1,408,"331-2144"
70,0,230.3,77.9,247.1,13.2,1,0,0,0,415,"345-7014"
87,22,240.8,75.9,224.6,7.1,2,0,0,1,510,"395-1898"
52,21,195.7,106.2,157.4,5.3,2,0,0,1,510,"373-8920"
97,0,276.1,201.1,231.3,8.9,0,1,0,0,408,"373-8908"
105,0,166.1,175.9,243.5,16.2,2,0,0,0,408,"415-1203"
77,28,135.9,244.5,207.5,11.5,4,1,0,1,510,"369-7017"
80,0,189.1,223.2,269,13.9,2,1,1,0,415,"420-8435"
120,43,177.9,175.1,161.3,11.5,1,0,0,1,510,"395-2579"
54,39,143.9,210.3,129.2,12.5,2,0,0,1,408,"405-7850"
148,0,148.2,159.6,197.4,8.6,2,0,1,0,510,"394-7710"
119,0,287.1,159.3,216.8,13.9,2,1,0,0,408,"342-4122"
162,26,179.7,218.1,212.3,9.3,1,1,0,1,408,"340-1876"
85,0,165.8,190,144,10.9,5,1,0,0,510,"383-6095"
101,25,144.1,167.6,240,14.5,1,0,0,1,510,"413-1061"
172,0,172.5,253.1,221.6,5.9,0,0,0,0,415,"343-5347"
80,0,199.8,167.1,271.8,5.5,1,0,0,0,415,"376-4861"
67,0,109.1,142.3,91.2,10.9,2,0,0,0,510,"417-2265"
86,0,171.8,301.7,139.4,9.7,1,0,0,0,408,"419-7415"
107,0,222.3,286,249.4,12.1,1,1,0,0,415,"407-2259"
133,0,245.8,264.7,111.7,11.2,0,0,0,0,510,"333-2906"
116,0,164.6,270.6,230.4,8,0,0,0,0,510,"360-7477"
63,0,211.7,271.7,203.3,7.4,0,0,0,0,408,"342-5243"
119,16,147.2,160.1,184,7.7,0,1,1,1,408,"417-3999"
133,0,254.7,252.2,178.1,8,0,1,1,0,408,"379-1720"
94,0,170.1,271.8,110.7,8.7,1,0,1,0,408,"368-3117"
69,0,195.1,261.5,203.8,11.4,0,0,0,0,510,"352-5000"
146,0,149.3,187.1,149.8,7.9,7,1,0,0,408,"405-7676"
119,0,81.9,253.8,213.1,8.9,2,1,0,0,510,"361-2349"
142,25,191.1,149.6,227.8,9.8,0,0,1,1,408,"383-2901"
123,0,206.9,224.4,197.4,8.3,3,0,0,0,408,"369-7049"
101,0,239,273,278.2,13.5,1,1,0,0,408,"387-5533"
43,0,179.3,252.7,227.5,8,0,0,0,0,415,"362-3660"
69,0,185.3,219.1,243.6,5.5,0,0,0,0,408,"357-3577"
15,0,141.4,123.9,323.5,8.1,2,0,1,0,510,"394-3312"
107,25,248.6,119.3,194.3,12,1,0,0,1,510,"395-8330"
67,0,152.5,252.4,185.4,4.9,2,0,0,0,510,"373-8895"
99,0,145.6,230.9,181.5,11.4,1,0,0,0,415,"386-4581"
46,0,164.2,196.2,236.1,8.1,1,0,0,0,415,"354-8191"
55,0,221,165.4,235.4,9.7,1,0,1,0,408,"359-7562"
39,0,295.4,232.1,204.4,11.5,1,1,0,0,415,"359-4336"
92,0,139.8,174.9,201.6,9.4,2,0,0,0,510,"336-9901"
56,0,162.3,149.1,255.5,14.8,4,1,0,0,415,"406-3069"
76,0,272.7,236.4,235.5,7.7,0,1,0,0,415,"334-6519"
132,33,200.3,226.6,198.8,12.9,2,0,1,1,408,"361-8113"
140,28,157.1,172.4,184.5,11.1,1,0,0,1,510,"347-9769"
51,12,135.8,200.6,192.4,12.3,2,0,1,1,510,"352-9130"
27,0,236.7,231.9,164.7,12.7,1,0,0,0,408,"378-4557"
224,0,111.4,175,217.2,5.5,3,0,0,0,510,"360-8919"
105,28,156.1,107.1,167.7,14.7,0,1,1,1,510,"405-4109"
117,0,191.1,282.8,84.8,12,2,0,0,0,408,"381-2498"
91,0,153,141.1,171.5,10.3,1,1,0,0,415,"357-5696"
135,0,218.8,242.8,85.8,10.3,4,0,0,0,415,"412-2947"
146,0,205.4,134.9,310.5,10.3,3,0,0,0,415,"363-3571"
147,0,225.2,184.9,143.2,9.9,0,1,1,0,415,"405-5403"
68,0,249.9,254.5,273.2,8.9,2,1,0,0,510,"330-9354"
68,0,131.6,137,256.3,10.2,3,0,0,0,408,"396-7091"
86,21,197.9,165.6,208,10.1,0,0,0,1,408,"398-3004"
131,0,166.5,210.2,257.2,9.9,1,0,0,0,415,"400-4020"
86,29,225.4,187.1,281.1,12.9,1,0,0,1,415,"356-3448"
159,0,275.8,189.5,223.9,7.4,2,1,0,0,415,"335-2019"
134,40,142.9,88.6,290,10.8,1,0,0,1,415,"332-6633"
113,0,207.2,256,211,9.9,1,0,0,0,510,"359-7648"
132,0,206.2,211.2,196.2,10.2,1,0,0,0,408,"412-9190"
85,0,210.3,195.8,221.6,11.2,1,0,0,0,415,"368-9007"
93,38,225.7,119.6,193.2,14,1,1,1,1,510,"384-5632"
174,33,167.8,205.3,130,14.5,4,1,0,1,408,"352-6068"
61,0,197.7,152.2,221,7,2,0,0,0,415,"343-9645"
91,39,169.8,65.2,144.4,10.9,1,0,0,1,415,"384-7873"
88,28,190.6,237.3,211.6,9.8,2,0,0,1,408,"396-2187"
88,45,80.3,153.3,309.2,12.8,2,0,0,1,408,"383-5109"
195,36,231.7,225.1,201.7,12.1,0,0,0,1,415,"377-7843"
182,0,69.1,230.3,256.7,6.5,0,0,0,0,415,"382-7999"
118,0,188.8,217.4,220.1,8.2,4,0,0,0,408,"328-1222"
103,0,150.6,169.1,221.2,10.4,8,1,0,0,408,"371-1727"
65,0,192,139.5,187.4,5.5,2,0,0,0,510,"369-8871"
61,25,163.7,113.2,134.1,9.9,3,0,0,1,408,"335-9726"
172,0,211.7,198.7,301.7,6.5,1,0,0,0,415,"357-3709"
72,0,175.5,132.3,242.9,11.8,1,0,0,0,415,"422-9964"
