Country,Indicator,Subject,Units,Frequency,Time,PriceUSD,Flag Codes
ITA,OILIMPPRICE,TOT,USD_BAR,A,1984,28.63,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1985,27.38,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1986,13.83,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1987,17.78,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1988,14.86,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1989,17.48,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1990,23.23,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1991,19.14,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1992,18.3,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1993,15.87,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1994,15.49,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1995,16.9,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1996,20.53,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1997,18.88,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1998,12.21,
ITA,OILIMPPRICE,TOT,USD_BAR,A,1999,17.1,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2000,27.77,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2001,23.87,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2002,24.34,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2003,28.58,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2004,36.6,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2005,51.33,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2006,62.5,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2007,70.2,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2008,96.67,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2009,60.69,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2010,79.29,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2011,110.23,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2012,112.18,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2013,109.98,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2014,99.09,
ITA,OILIMPPRICE,TOT,USD_BAR,A,2015,52.06,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1980,33.11,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1981,35.92,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1982,34.57,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1983,30.47,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1984,29.35,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1985,27.9,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1986,16.08,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1987,17.99,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1988,15.47,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1989,16.91,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1990,22.64,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1991,20.14,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1992,19.3,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1993,17.47,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1994,16.48,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1995,18.02,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1996,20.55,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1997,20.55,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1998,13.68,
JPN,OILIMPPRICE,TOT,USD_BAR,A,1999,17.38,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2000,28.72,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2001,25.01,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2002,24.96,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2003,29.26,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2004,36.59,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2005,51.57,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2006,64.03,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2007,70.09,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2008,100.98,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2009,61.29,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2010,79.43,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2011,109.3,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2012,114.75,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2013,110.61,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2014,104.16,
JPN,OILIMPPRICE,TOT,USD_BAR,A,2015,54.2,
KOR,OILIMPPRICE,TOT,USD_BAR,A,1980,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1981,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1982,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1983,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1984,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1985,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1986,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1987,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1988,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1989,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1990,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1991,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1992,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1993,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1994,,L
KOR,OILIMPPRICE,TOT,USD_BAR,A,1995,17.32,
KOR,OILIMPPRICE,TOT,USD_BAR,A,1996,20.11,
KOR,OILIMPPRICE,TOT,USD_BAR,A,1997,20.34,
KOR,OILIMPPRICE,TOT,USD_BAR,A,1998,13.72,
KOR,OILIMPPRICE,TOT,USD_BAR,A,1999,16.91,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2000,28.22,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2001,24.87,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2002,24.12,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2003,28.8,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2004,36.15,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2005,50.19,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2006,62.82,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2007,70.01,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2008,98.11,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2009,61.12,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2010,78.72,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2011,108.63,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2012,113.24,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2013,108.59,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2014,101.24,
KOR,OILIMPPRICE,TOT,USD_BAR,A,2015,53.32,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1980,32.8,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1981,36.49,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1982,33.84,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1983,30.1,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1984,28.8,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1985,27.62,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1986,14.38,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1987,17.6,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1988,14.58,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1989,17.56,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1990,21.83,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1991,18.86,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1992,18.13,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1993,15.53,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1994,15.2,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1995,16.92,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1996,20.39,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1997,18.37,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1998,11.98,
NLD,OILIMPPRICE,TOT,USD_BAR,A,1999,16.97,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2000,27.59,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2001,23.48,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2002,23.99,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2003,27.67,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2004,35.02,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2005,50,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2006,61.47,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2007,68.74,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2008,97.89,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2009,60.54,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2010,78.55,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2011,109.19,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2012,111.54,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2013,108.55,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2014,99.22,
NLD,OILIMPPRICE,TOT,USD_BAR,A,2015,51.66,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1980,32.77,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1981,37.42,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1982,36.71,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1983,31.14,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1984,29.15,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1985,27.66,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1986,16.94,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1987,17.91,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1988,15.25,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1989,17.29,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1990,21.97,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1991,20.57,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1992,19.41,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1993,17.32,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1994,16.93,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1995,18.73,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1996,21.86,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1997,21.65,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1998,14.63,
NZL,OILIMPPRICE,TOT,USD_BAR,A,1999,18.16,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2000,29.95,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2001,26.14,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2002,25.89,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2003,31,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2004,41.71,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2005,56.07,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2006,67.36,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2007,73.84,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2008,105.8,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2009,65.85,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2010,80.62,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2011,112.38,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2012,117.7,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2013,113.43,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2014,105.96,
NZL,OILIMPPRICE,TOT,USD_BAR,A,2015,57.99,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1980,33.17,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1981,36.26,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1982,33.64,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1983,29.13,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1984,28.62,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1985,27.57,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1986,14.3,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1987,18.55,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1988,13.89,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1989,17.82,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1990,18.46,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1991,19.78,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1992,19.07,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1993,16.11,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1994,14.44,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1995,16.41,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1996,21.62,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1997,16.71,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1998,12.23,
NOR,OILIMPPRICE,TOT,USD_BAR,A,1999,17.46,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2000,28.91,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2001,23.43,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2002,24.46,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2003,30.41,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2004,39.2,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2005,53.08,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2006,58.83,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2007,70.16,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2008,80.22,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2009,69.08,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2010,81.06,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2011,111.18,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2012,108.23,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2013,109.07,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2014,101.61,
NOR,OILIMPPRICE,TOT,USD_BAR,A,2015,51.29,
POL,OILIMPPRICE,TOT,USD_BAR,A,1980,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1981,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1982,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1983,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1984,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1985,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1986,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1987,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1988,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1989,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1990,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1991,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1992,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1993,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1994,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1995,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1996,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1997,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1998,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,1999,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2000,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2001,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2002,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2003,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2004,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2005,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2006,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2007,,L
POL,OILIMPPRICE,TOT,USD_BAR,A,2008,94.02,
POL,OILIMPPRICE,TOT,USD_BAR,A,2009,60.83,
POL,OILIMPPRICE,TOT,USD_BAR,A,2010,77.89,
POL,OILIMPPRICE,TOT,USD_BAR,A,2011,109.58,
POL,OILIMPPRICE,TOT,USD_BAR,A,2012,109.97,
POL,OILIMPPRICE,TOT,USD_BAR,A,2013,107.71,
POL,OILIMPPRICE,TOT,USD_BAR,A,2014,96.28,
POL,OILIMPPRICE,TOT,USD_BAR,A,2015,49.75,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1980,35.45,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1981,38.86,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1982,36.37,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1983,32.2,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1984,30.94,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1985,29.15,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1986,16.2,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1987,18.74,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1988,15.62,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1989,18.07,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1990,22.75,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1991,19.64,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1992,18.03,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1993,16,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1994,15.72,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1995,17.22,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1996,20.35,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1997,18.95,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1998,12.21,
PRT,OILIMPPRICE,TOT,USD_BAR,A,1999,17.38,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2000,28.2,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2001,24.02,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2002,24.27,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2003,28.72,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2004,37.89,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2005,51.94,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2006,62.77,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2007,70.23,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2008,98.83,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2009,62.49,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2010,79.13,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2011,112.33,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2012,112.21,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2013,109.74,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2014,100.22,
PRT,OILIMPPRICE,TOT,USD_BAR,A,2015,53.44,
SVK,OILIMPPRICE,TOT,USD_BAR,A,1980,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1981,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1982,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1983,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1984,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1985,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1986,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1987,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1988,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1989,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1990,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1991,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1992,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1993,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1994,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1995,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1996,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1997,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1998,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,1999,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2000,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2001,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2002,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2003,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2004,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2005,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2006,,L
SVK,OILIMPPRICE,TOT,USD_BAR,A,2007,69.97,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2008,90.49,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2009,59.37,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2010,78.72,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2011,108.9,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2012,109.83,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2013,107.29,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2014,95.63,
SVK,OILIMPPRICE,TOT,USD_BAR,A,2015,50.7,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1980,32.25,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1981,35.94,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1982,32.84,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1983,29.13,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1984,28.71,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1985,27.15,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1986,13.87,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1987,18.29,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1988,14.42,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1989,17.22,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1990,21.88,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1991,18.5,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1992,17.31,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1993,15.13,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1994,15.24,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1995,16.96,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1996,20.45,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1997,18.34,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1998,11.8,
ESP,OILIMPPRICE,TOT,USD_BAR,A,1999,16.99,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2000,27.16,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2001,23.32,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2002,23.95,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2003,28.13,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2004,36.03,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2005,50.54,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2006,60.99,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2007,68.66,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2008,94.86,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2009,59.78,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2010,77.84,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2011,108.5,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2012,109.48,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2013,106.77,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2014,97.07,
ESP,OILIMPPRICE,TOT,USD_BAR,A,2015,49.51,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1980,32.22,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1981,35.7,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1982,33.63,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1983,29.77,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1984,28.97,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1985,27.51,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1986,14.67,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1987,18,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1988,14.73,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1989,18.05,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1990,23.02,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1991,20.19,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1992,18.98,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1993,16.6,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1994,15.81,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1995,17.23,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1996,20.86,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1997,18.9,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1998,12.61,
SWE,OILIMPPRICE,TOT,USD_BAR,A,1999,17.68,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2000,28.13,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2001,24.03,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2002,23.86,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2003,28.6,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2004,36.47,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2005,51.78,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2006,62.5,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2007,70.13,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2008,95.09,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2009,60.58,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2010,79,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2011,110.67,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2012,112.36,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2013,109.1,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2014,97.75,
SWE,OILIMPPRICE,TOT,USD_BAR,A,2015,51.19,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1980,34.68,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1981,37.97,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1982,34.23,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1983,30.25,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1984,28.79,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1985,27.81,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1986,14.28,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1987,18.41,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1988,15.3,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1989,19.02,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1990,24.23,
CHE,OILIMPPRICE,TOT,USD_BAR,A,1991,21.05,
